order_id,customer_id,amount,order_date,status
ORD_503,CUST_902,2630.93,2025-08-29,cancelled
ORD_504,CUST_25,3347.04,2024-06-26,shipped
ORD_505,CUST_327,1040.08,2025-01-09,refunded
ORD_506,CUST_807,3646.52,2026-01-24,shipped
ORD_507,CUST_376,2498.96,2025-08-20,pending
ORD_508,CUST_871,3733.82,2025-04-05,shipped
ORD_509,CUST_383,3324.58,2024-11-14,pending
ORD_510,CUST_985,1654.28,2024-07-15,refunded
ORD_511,CUST_995,2678.42,2025-08-11,pending
ORD_512,CUST_1004,3991.61,2026-08-16,refunded
ORD_513,CUST_264,1231.01,2025-06-26,shipped
ORD_514,CUST_244,3451.29,2026-05-24,pending
ORD_515,CUST_634,1336.16,2025-01-07,shipped
ORD_516,CUST_761,4155.15,2024-06-10,refunded
ORD_517,CUST_321,313.72,2026-03-26,refunded
ORD_518,CUST_790,2910.54,2025-01-07,refunded
ORD_519,CUST_913,3909.25,2025-08-27,pending
ORD_520,CUST_212,2396.71,2025-02-21,cancelled
ORD_521,CUST_213,508.38,2025-03-26,refunded
ORD_522,CUST_509,1506.81,2024-03-24,cancelled
ORD_523,CUST_892,4525.89,2026-06-29,shipped
ORD_524,CUST_614,4030.77,2025-09-25,cancelled
ORD_525,CUST_11,1266.22,2026-05-21,delivered
ORD_526,CUST_515,3159.33,2025-11-21,cancelled
ORD_527,CUST_537,1425.94,2026-09-07,delivered
ORD_528,CUST_899,2665.63,2026-02-04,refunded
ORD_529,CUST_526,1550.93,2025-01-07,shipped
ORD_530,CUST_510,42.52,2025-01-16,cancelled
ORD_531,CUST_178,902.19,2024-08-01,delivered
ORD_532,CUST_107,4627.22,2025-02-18,refunded
ORD_533,CUST_853,921.45,2024-09-20,shipped
ORD_534,CUST_229,1542.93,2025-08-30,refunded
ORD_535,CUST_494,523.56,2025-05-21,shipped
ORD_536,CUST_595,3362.72,2025-06-21,shipped
ORD_537,CUST_795,1987.24,2025-03-24,shipped
ORD_538,CUST_635,3316.33,2025-11-21,cancelled
ORD_539,CUST_680,2980.2,2025-01-19,delivered
ORD_540,CUST_245,4664.89,2026-02-22,delivered
ORD_541,CUST_390,733.48,2026-03-30,delivered
ORD_542,CUST_860,3728.62,2025-04-25,cancelled
ORD_543,CUST_587,1973.78,2026-06-29,cancelled
ORD_544,CUST_67,4843.71,2025-07-03,shipped
ORD_545,CUST_1009,2289.88,2026-03-24,shipped
ORD_546,CUST_224,3313.65,2025-03-02,delivered
ORD_547,CUST_35,1616.01,2025-01-08,refunded
ORD_548,CUST_584,3697.69,2024-08-01,refunded
ORD_549,CUST_461,4283.45,2024-09-03,shipped
ORD_550,CUST_175,1634.16,2024-09-06,refunded
ORD_551,CUST_492,4760.71,2024-03-16,cancelled
ORD_552,CUST_715,4799.06,2025-04-04,shipped
ORD_553,CUST_297,4934.78,2025-12-24,pending
ORD_554,CUST_114,290.01,2026-02-04,refunded
ORD_555,CUST_389,2196.24,2025-07-11,cancelled
ORD_556,CUST_148,4405.44,2024-06-26,cancelled
ORD_557,CUST_855,767.35,2025-10-24,delivered
ORD_558,CUST_598,1007.97,2025-11-04,shipped
ORD_559,CUST_346,2867.94,2026-02-13,refunded
ORD_560,CUST_554,4088.38,2024-12-25,shipped
ORD_561,CUST_801,3851.83,2025-07-20,delivered
ORD_562,CUST_991,4268.63,2024-09-06,shipped
ORD_563,CUST_199,1613.12,2026-01-31,delivered
ORD_564,CUST_352,1002.94,2025-02-03,delivered
ORD_565,CUST_629,3740.77,2025-05-20,pending
ORD_566,CUST_668,2059.79,2024-12-23,cancelled
ORD_567,CUST_828,249.68,2025-05-14,refunded
ORD_568,CUST_393,90.84,2026-03-28,refunded
ORD_569,CUST_905,3993.41,2025-01-16,delivered
ORD_570,CUST_599,1675.43,2025-01-18,pending
ORD_571,CUST_589,469.8,2026-03-29,pending
ORD_572,CUST_555,799.54,2026-07-15,pending
ORD_573,CUST_598,4613.26,2025-08-20,shipped
ORD_574,CUST_780,374.69,2026-01-11,delivered
ORD_575,CUST_487,2261.93,2024-12-16,delivered
ORD_576,CUST_85,916.55,2026-08-22,cancelled
ORD_577,CUST_551,3907.75,2025-06-21,cancelled
ORD_578,CUST_921,117.2,2025-11-10,pending
ORD_579,CUST_649,4142.83,2025-05-25,shipped
ORD_580,CUST_341,2141.48,2026-03-28,shipped
ORD_581,CUST_609,3375.95,2025-05-09,cancelled
ORD_582,CUST_680,3330.36,2025-09-02,refunded
ORD_583,CUST_167,952.35,2025-04-09,delivered
ORD_584,CUST_196,513.47,2024-10-28,pending
ORD_585,CUST_809,645.34,2024-09-24,delivered
ORD_586,CUST_902,1583.53,2026-01-20,shipped
ORD_587,CUST_217,1521.62,2024-07-27,shipped
ORD_588,CUST_969,4600.19,2024-08-27,shipped
ORD_589,CUST_909,4495.41,2025-01-07,cancelled
ORD_590,CUST_37,2225.32,2026-08-03,shipped
ORD_591,CUST_400,255.58,2025-10-09,shipped
ORD_592,CUST_221,3857.21,2025-08-03,pending
ORD_593,CUST_106,4846.53,2025-02-09,refunded
ORD_594,CUST_135,822.79,2024-04-05,cancelled
ORD_595,CUST_769,3028.19,2026-08-26,cancelled
ORD_596,CUST_206,1059.53,2025-01-01,refunded
ORD_597,CUST_379,2395.11,2024-10-04,cancelled
ORD_598,CUST_27,46.21,2025-01-23,pending
ORD_599,CUST_374,1808.36,2024-12-15,pending
ORD_600,CUST_455,4730.24,2026-09-07,shipped
ORD_601,CUST_729,431.41,2026-04-27,cancelled
ORD_602,CUST_907,2362.09,2025-11-19,delivered
ORD_603,CUST_57,712.27,2025-12-06,refunded
ORD_604,CUST_20,648.46,2024-12-11,cancelled
ORD_605,CUST_791,204.56,2025-10-08,shipped
ORD_606,CUST_898,3701.85,2025-07-11,refunded
ORD_607,CUST_435,4118.02,2026-02-06,shipped
ORD_608,CUST_969,2597.81,2025-08-24,shipped
ORD_609,CUST_384,4396.6,2025-01-01,shipped
ORD_610,CUST_41,2492.8,2025-08-27,delivered
ORD_611,CUST_941,4208.71,2026-08-22,pending
ORD_612,CUST_813,138.89,2025-11-02,pending
ORD_613,CUST_763,4361.42,2026-03-28,refunded
ORD_614,CUST_397,3814.89,2026-04-01,shipped
ORD_615,CUST_172,509.58,2025-11-09,pending
ORD_616,CUST_440,4941.08,2024-09-04,cancelled
ORD_617,CUST_436,4282.14,2026-06-29,shipped
ORD_618,CUST_888,3020.32,2025-12-24,delivered
ORD_619,CUST_498,2352.74,2025-10-04,delivered
ORD_620,CUST_683,2704.53,2026-02-14,pending
ORD_621,CUST_500,2469.08,2025-03-26,shipped
ORD_622,CUST_235,2578.52,2026-01-11,pending
ORD_623,CUST_772,483.0,2024-07-29,refunded
ORD_624,CUST_118,1256.4,2025-11-07,delivered
ORD_625,CUST_347,3555.2,2026-03-02,refunded
ORD_626,CUST_543,2589.35,2024-07-15,shipped
ORD_627,CUST_346,2115.88,2025-07-05,refunded
ORD_628,CUST_765,4673.78,2024-10-09,cancelled
ORD_629,CUST_658,249.61,2025-12-06,pending
ORD_630,CUST_157,3176.81,2025-12-06,cancelled
ORD_631,CUST_341,68.45,2025-01-10,delivered
ORD_632,CUST_203,3147.28,2025-12-24,cancelled
ORD_633,CUST_230,2271.44,2024-12-23,cancelled
ORD_634,CUST_131,3727.35,2025-01-22,refunded
ORD_635,CUST_957,1693.38,2025-01-09,delivered
ORD_636,CUST_837,4361.14,2026-06-29,pending
ORD_637,CUST_695,4282.51,2025-02-23,pending
ORD_638,CUST_811,1833.46,2025-12-24,refunded
ORD_639,CUST_140,481.97,2025-09-22,pending
ORD_640,CUST_134,2756.82,2025-10-04,delivered
ORD_641,CUST_325,2268.3,2026-05-06,refunded
ORD_642,CUST_197,1993.81,2026-06-08,shipped
ORD_643,CUST_871,3406.07,2025-01-09,delivered
ORD_644,CUST_549,3008.67,2025-10-24,refunded
ORD_645,CUST_548,244.51,2025-02-16,refunded
ORD_646,CUST_246,3471.54,2025-08-04,delivered
ORD_647,CUST_173,509.69,2025-01-24,refunded
ORD_648,CUST_242,4217.76,2024-12-16,refunded
ORD_649,CUST_975,4776.1,2025-12-01,shipped
ORD_650,CUST_296,254.07,2024-07-29,cancelled
ORD_651,CUST_933,2613.53,2026-03-25,cancelled
ORD_652,CUST_340,689.24,2026-03-24,pending
ORD_653,CUST_268,3544.62,2026-09-07,shipped
ORD_654,CUST_956,3669.97,2025-01-18,pending
ORD_655,CUST_784,2057.77,2025-08-29,shipped
ORD_656,CUST_793,4860.75,2025-10-25,shipped
ORD_657,CUST_672,2100.86,2025-03-26,shipped
ORD_658,CUST_865,1758.53,2024-06-16,shipped
ORD_659,CUST_925,2013.19,2026-06-13,refunded
ORD_660,CUST_978,3364.86,2026-01-31,shipped
ORD_661,CUST_699,1384.6,2024-08-27,pending
ORD_662,CUST_544,1562.69,2024-09-20,refunded
ORD_663,CUST_493,1168.58,2025-04-25,pending
ORD_664,CUST_565,3717.13,2025-01-09,pending
ORD_665,CUST_912,4895.17,2026-08-26,delivered
ORD_666,CUST_983,4939.92,2024-11-04,delivered
ORD_667,CUST_126,3138.22,2026-07-05,shipped
ORD_668,CUST_908,3551.71,2025-10-20,delivered
ORD_669,CUST_241,2618.97,2025-01-18,refunded
ORD_670,CUST_993,2999.24,2025-11-09,cancelled
ORD_671,CUST_867,3510.98,2025-10-16,pending
ORD_672,CUST_664,534.9,2024-12-15,delivered
ORD_673,CUST_937,1265.84,2026-07-13,cancelled
ORD_674,CUST_693,4183.12,2024-09-24,pending
ORD_675,CUST_114,3568.35,2025-06-01,refunded
ORD_676,CUST_517,1114.73,2024-08-01,delivered
ORD_677,CUST_117,4986.54,2025-04-04,refunded
ORD_678,CUST_632,4188.69,2026-05-21,refunded
ORD_679,CUST_902,4626.96,2026-03-28,refunded
ORD_680,CUST_121,2955.81,2026-03-19,refunded
ORD_681,CUST_108,596.19,2025-01-17,refunded
ORD_682,CUST_699,3549.43,2025-07-20,cancelled
ORD_683,CUST_746,3724.11,2025-07-03,cancelled
ORD_684,CUST_883,2309.11,2025-05-14,cancelled
ORD_685,CUST_843,4028.05,2026-08-30,cancelled
ORD_686,CUST_696,4541.33,2024-05-03,shipped
ORD_687,CUST_35,3156.3,2024-08-16,delivered
ORD_688,CUST_953,2066.6,2024-10-09,cancelled
ORD_689,CUST_880,4455.81,2026-03-31,delivered
ORD_690,CUST_371,4868.16,2024-06-16,cancelled
ORD_691,CUST_813,248.52,2025-09-19,delivered
ORD_692,CUST_798,3970.27,2024-05-26,refunded
ORD_693,CUST_674,1616.19,2025-01-19,delivered
ORD_694,CUST_810,4079.19,2026-02-22,pending
ORD_695,CUST_352,1765.51,2026-05-12,shipped
ORD_696,CUST_335,4145.13,2025-01-18,pending
ORD_697,CUST_665,2036.27,2025-08-23,shipped
ORD_698,CUST_785,1919.65,2026-03-28,cancelled
ORD_699,CUST_370,1691.64,2025-08-02,shipped
ORD_700,CUST_993,851.03,2025-12-13,shipped
ORD_701,CUST_606,1559.53,2024-12-13,refunded
ORD_702,CUST_314,3786.29,2025-08-04,cancelled
ORD_703,CUST_644,3481.22,2024-09-15,pending
ORD_704,CUST_739,2993.87,2026-03-23,delivered
ORD_705,CUST_160,3582.28,2025-02-16,cancelled
ORD_706,CUST_147,4607.08,2025-08-22,delivered
ORD_707,CUST_639,2854.83,2024-06-26,shipped
ORD_708,CUST_464,4132.41,2024-05-26,shipped
ORD_709,CUST_694,4963.46,2025-11-02,shipped
ORD_710,CUST_864,3478.44,2026-03-26,shipped
ORD_711,CUST_461,3243.0,2024-07-27,pending
ORD_712,CUST_314,1225.96,2024-03-04,refunded
ORD_713,CUST_505,4191.27,2026-05-07,refunded
ORD_714,CUST_592,969.27,2025-03-24,refunded
ORD_715,CUST_605,2004.09,2025-12-24,delivered
ORD_716,CUST_734,3986.02,2025-08-27,delivered
ORD_717,CUST_452,1857.44,2025-08-31,refunded
ORD_718,CUST_376,394.43,2024-12-16,delivered
ORD_719,CUST_891,4138.96,2025-02-16,refunded
ORD_720,CUST_603,652.54,2024-12-13,cancelled
ORD_721,CUST_559,1574.29,2025-04-24,delivered
ORD_722,CUST_745,3513.7,2026-08-02,shipped
ORD_723,CUST_487,1352.98,2024-10-07,refunded
ORD_724,CUST_459,2490.69,2026-01-26,shipped
ORD_725,CUST_33,2804.19,2025-07-03,pending
ORD_726,CUST_928,1744.54,2024-12-16,pending
ORD_727,CUST_709,1778.52,2025-02-03,refunded
ORD_728,CUST_269,4737.28,2024-12-25,refunded
ORD_729,CUST_513,2159.84,2025-11-14,shipped
ORD_730,CUST_688,2266.04,2024-12-13,delivered
ORD_731,CUST_349,1170.5,2025-06-15,shipped
ORD_732,CUST_795,2702.67,2025-01-23,delivered
ORD_733,CUST_894,43.81,2025-11-03,delivered
ORD_734,CUST_612,607.22,2025-11-24,pending
ORD_735,CUST_553,2074.42,2025-08-24,shipped
ORD_736,CUST_265,4899.11,2025-01-30,shipped
ORD_737,CUST_41,3250.54,2024-09-06,pending
ORD_738,CUST_350,454.64,2026-07-05,cancelled
ORD_739,CUST_835,2043.8,2025-04-04,shipped
ORD_740,CUST_878,1723.04,2024-10-30,delivered
ORD_741,CUST_192,3539.24,2025-09-13,pending
ORD_742,CUST_199,1309.92,2026-03-26,delivered
ORD_743,CUST_673,3168.71,2024-10-12,pending
ORD_744,CUST_547,1296.26,2025-11-03,refunded
ORD_745,CUST_71,3416.72,2025-09-19,pending
ORD_746,CUST_997,4925.79,2025-05-25,delivered
ORD_747,CUST_404,1538.26,2024-11-03,delivered
ORD_748,CUST_890,356.25,2025-04-09,refunded
ORD_749,CUST_521,917.12,2025-01-17,pending
ORD_750,CUST_904,3419.07,2024-06-24,delivered
ORD_751,CUST_598,892.87,2025-09-19,shipped
ORD_752,CUST_530,752.76,2025-10-31,refunded
ORD_753,CUST_50,4677.11,2025-01-01,delivered
ORD_754,CUST_968,1464.24,2025-01-21,shipped
ORD_755,CUST_615,2597.26,2024-09-04,shipped
ORD_756,CUST_628,784.71,2026-08-22,cancelled
ORD_757,CUST_961,3295.86,2024-12-23,cancelled
ORD_758,CUST_977,590.74,2026-05-06,delivered
ORD_759,CUST_263,1834.81,2024-11-24,cancelled
ORD_760,CUST_203,3972.33,2025-07-18,pending
ORD_761,CUST_949,4911.9,2025-06-06,refunded
ORD_762,CUST_112,4240.39,2024-04-12,delivered
ORD_763,CUST_944,2641.41,2026-09-28,refunded
ORD_764,CUST_545,1976.98,2025-07-03,shipped
ORD_765,CUST_300,1608.38,2025-10-20,shipped
ORD_766,CUST_310,4721.79,2025-01-23,cancelled
ORD_767,CUST_397,421.12,2025-11-02,pending
ORD_768,CUST_340,2810.65,2025-12-24,delivered
ORD_769,CUST_520,4961.51,2024-07-15,pending
ORD_770,CUST_551,4157.97,2024-09-15,delivered
ORD_771,CUST_924,2941.47,2025-04-18,shipped
ORD_772,CUST_667,1575.13,2025-02-27,pending
ORD_773,CUST_59,4834.17,2025-08-22,delivered
ORD_774,CUST_998,2693.44,2026-08-01,cancelled
ORD_775,CUST_767,2546.79,2025-08-25,delivered
ORD_776,CUST_708,3498.92,2024-04-05,cancelled
ORD_777,CUST_983,936.67,2024-07-25,delivered
ORD_778,CUST_85,3573.03,2025-10-22,refunded
ORD_779,CUST_666,3068.96,2025-08-25,shipped
ORD_780,CUST_932,3450.05,2026-03-24,shipped
ORD_781,CUST_686,4070.05,2025-06-21,cancelled
ORD_782,CUST_857,1149.58,2026-03-28,shipped
ORD_783,CUST_156,2997.77,2026-02-14,delivered
ORD_784,CUST_914,4611.67,2025-01-23,delivered
ORD_785,CUST_220,4701.96,2025-12-24,delivered
ORD_786,CUST_430,3454.5,2024-11-04,cancelled
ORD_787,CUST_397,1397.65,2024-11-24,cancelled
ORD_788,CUST_270,3004.65,2026-05-03,cancelled
ORD_789,CUST_53,3483.05,2025-01-09,shipped
ORD_790,CUST_83,3191.61,2025-09-19,cancelled
ORD_791,CUST_79,924.96,2025-06-21,delivered
ORD_792,CUST_989,3407.72,2025-05-14,delivered
ORD_793,CUST_560,1439.33,2025-05-20,pending
ORD_794,CUST_790,605.81,2024-09-15,refunded
ORD_795,CUST_877,2494.86,2025-08-25,pending
ORD_796,CUST_491,2399.31,2024-12-07,pending
ORD_797,CUST_864,1946.44,2024-09-20,pending
ORD_798,CUST_258,2185.38,2024-10-12,shipped
ORD_799,CUST_463,2989.04,2025-01-27,refunded
ORD_800,CUST_796,4872.79,2025-11-16,delivered
ORD_801,CUST_55,2848.32,2024-12-05,delivered
ORD_802,CUST_954,885.89,2025-10-22,pending
ORD_803,CUST_411,1906.37,2024-08-01,pending
ORD_804,CUST_241,927.98,2025-08-31,cancelled
ORD_805,CUST_36,4357.97,2024-12-01,shipped
ORD_806,CUST_627,2647.5,2025-08-04,shipped
ORD_807,CUST_571,4821.24,2025-12-13,pending
ORD_808,CUST_430,2595.06,2026-01-07,shipped
ORD_809,CUST_752,4664.67,2025-07-17,shipped
ORD_810,CUST_934,527.93,2024-06-28,cancelled
ORD_811,CUST_14,2817.93,2025-01-19,refunded
ORD_812,CUST_133,4286.45,2025-12-03,refunded
ORD_813,CUST_569,378.88,2026-05-23,cancelled
ORD_814,CUST_970,2861.74,2024-07-29,refunded
ORD_815,CUST_407,2253.86,2025-02-16,cancelled
ORD_816,CUST_638,1257.71,2025-04-10,cancelled
ORD_817,CUST_952,4493.9,2024-11-10,delivered
ORD_818,CUST_240,730.59,2025-12-24,shipped
ORD_819,CUST_997,4837.18,2025-11-07,delivered
ORD_820,CUST_768,114.48,2025-10-04,pending
ORD_821,CUST_481,2057.75,2026-07-15,shipped
ORD_822,CUST_422,633.87,2026-03-30,shipped
ORD_823,CUST_975,2034.9,2025-01-26,cancelled
ORD_824,CUST_465,4762.35,2025-08-02,delivered
ORD_825,CUST_344,3330.21,2025-08-24,refunded
ORD_826,CUST_221,1237.58,2025-02-25,refunded
ORD_827,CUST_210,4740.54,2026-05-23,refunded
ORD_828,CUST_383,4502.77,2026-07-15,cancelled
ORD_829,CUST_394,3223.56,2025-10-25,shipped
ORD_830,CUST_492,552.16,2025-04-10,delivered
ORD_831,CUST_937,4166.11,2025-07-20,pending
ORD_832,CUST_215,1093.72,2025-08-04,cancelled
ORD_833,CUST_970,2592.33,2025-03-27,pending
ORD_834,CUST_721,1040.2,2026-02-14,shipped
ORD_835,CUST_290,4918.33,2025-01-23,shipped
ORD_836,CUST_667,2015.36,2024-07-27,cancelled
ORD_837,CUST_335,2348.21,2024-12-16,cancelled
ORD_838,CUST_334,3055.69,2026-06-14,pending
ORD_839,CUST_703,494.35,2024-09-03,pending
ORD_840,CUST_19,4601.66,2025-06-03,pending
ORD_841,CUST_331,4658.5,2025-12-23,shipped
ORD_842,CUST_991,1072.93,2024-09-28,refunded
ORD_843,CUST_942,1584.35,2025-01-10,delivered
ORD_844,CUST_731,884.34,2025-07-11,refunded
ORD_845,CUST_174,4505.08,2025-11-17,cancelled
ORD_846,CUST_132,2666.2,2025-07-20,shipped
ORD_847,CUST_586,2766.08,2025-09-19,delivered
ORD_848,CUST_717,4241.49,2024-04-05,shipped
ORD_849,CUST_942,2230.07,2025-05-20,cancelled
ORD_850,CUST_495,1903.06,2025-08-30,pending
ORD_851,CUST_611,3443.73,2024-10-12,refunded
ORD_852,CUST_596,917.35,2025-11-02,refunded
ORD_853,CUST_363,4429.16,2024-09-28,pending
ORD_854,CUST_192,683.37,2025-03-25,cancelled
ORD_855,CUST_949,755.94,2024-12-18,delivered
ORD_856,CUST_310,3559.93,2024-09-28,refunded
ORD_857,CUST_829,2478.8,2024-11-03,cancelled
ORD_858,CUST_184,1832.43,2025-03-21,refunded
ORD_859,CUST_297,4910.36,2025-11-02,delivered
ORD_860,CUST_938,842.74,2026-03-02,delivered
ORD_861,CUST_280,2250.17,2025-01-08,pending
ORD_862,CUST_290,3752.49,2025-04-10,pending
ORD_863,CUST_351,2760.86,2025-03-24,refunded
ORD_864,CUST_21,3675.86,2024-07-02,cancelled
ORD_865,CUST_215,4523.63,2025-01-23,pending
ORD_866,CUST_722,3362.8,2025-05-14,delivered
ORD_867,CUST_386,4017.7,2025-10-16,delivered
ORD_868,CUST_146,4715.1,2025-02-03,refunded
ORD_869,CUST_208,2449.26,2025-01-07,cancelled
ORD_870,CUST_951,3362.32,2025-05-06,refunded
ORD_871,CUST_928,576.49,2024-12-01,pending
ORD_872,CUST_259,381.33,2024-09-24,shipped
ORD_873,CUST_596,4009.27,2025-08-22,pending
ORD_874,CUST_20,3618.3,2025-04-29,delivered
ORD_875,CUST_902,4545.47,2024-06-10,refunded
ORD_876,CUST_652,4828.57,2025-05-24,delivered
ORD_877,CUST_815,3328.04,2026-06-29,pending
ORD_878,CUST_732,702.19,2025-06-03,shipped
ORD_879,CUST_104,3594.09,2024-08-11,cancelled
ORD_880,CUST_821,3431.15,2025-01-07,pending
ORD_881,CUST_407,1608.82,2026-06-08,cancelled
ORD_882,CUST_848,994.53,2025-11-27,shipped
ORD_883,CUST_491,1447.44,2025-01-23,pending
ORD_884,CUST_464,932.79,2024-10-06,shipped
ORD_885,CUST_1008,996.63,2024-10-01,refunded
ORD_886,CUST_1007,954.83,2024-07-25,pending
ORD_887,CUST_203,943.37,2025-03-21,shipped
ORD_888,CUST_177,1979.39,2025-11-10,refunded
ORD_889,CUST_433,2538.21,2025-03-21,cancelled
ORD_890,CUST_267,4124.1,2025-02-16,refunded
ORD_891,CUST_18,3277.66,2026-02-13,delivered
ORD_892,CUST_783,814.71,2024-10-06,cancelled
ORD_893,CUST_363,4514.44,2026-01-07,cancelled
ORD_894,CUST_92,3373.43,2026-06-29,pending
ORD_895,CUST_773,3375.76,2024-08-02,delivered
ORD_896,CUST_725,3408.59,2025-07-01,refunded
ORD_897,CUST_279,3638.47,2024-10-12,delivered
ORD_898,CUST_771,4056.72,2024-06-29,delivered
ORD_899,CUST_792,2450.55,2026-05-12,shipped
ORD_900,CUST_244,2940.27,2024-04-23,delivered
ORD_901,CUST_430,2330.07,2025-02-18,cancelled
ORD_902,CUST_485,4344.72,2024-11-07,shipped
ORD_903,CUST_156,3691.92,2025-10-16,pending
ORD_904,CUST_905,705.77,2025-08-27,shipped
ORD_905,CUST_420,1834.89,2024-12-23,shipped
ORD_906,CUST_165,2968.76,2025-04-09,pending
ORD_907,CUST_27,1962.55,2025-01-09,delivered
ORD_908,CUST_213,118.19,2026-02-06,delivered
ORD_909,CUST_860,4776.43,2025-02-23,shipped
ORD_910,CUST_205,2437.81,2025-04-04,cancelled
ORD_911,CUST_456,4737.18,2025-08-29,pending
ORD_912,CUST_372,4807.58,2024-06-26,cancelled
ORD_913,CUST_633,1453.72,2026-03-16,cancelled
ORD_914,CUST_833,1089.86,2025-10-31,delivered
ORD_915,CUST_657,801.43,2026-09-07,refunded
ORD_916,CUST_450,3062.02,2025-06-04,refunded
ORD_917,CUST_299,1712.08,2025-08-27,shipped
ORD_918,CUST_389,2830.99,2025-02-21,pending
ORD_919,CUST_468,1856.34,2025-05-23,delivered
ORD_920,CUST_715,1174.86,2025-07-03,cancelled
ORD_921,CUST_816,1409.85,2024-08-02,delivered
ORD_922,CUST_726,979.95,2024-12-05,refunded
ORD_923,CUST_1005,4557.79,2026-11-28,refunded
ORD_924,CUST_253,4068.48,2026-01-24,refunded
ORD_925,CUST_492,4453.88,2025-11-21,pending
ORD_926,CUST_404,3753.46,2026-08-22,pending
ORD_927,CUST_552,2459.79,2025-01-17,delivered
ORD_928,CUST_79,2252.93,2025-09-02,delivered
ORD_929,CUST_739,723.99,2025-11-02,shipped
ORD_930,CUST_239,3169.02,2025-06-01,refunded
ORD_931,CUST_505,2813.77,2025-08-30,cancelled
ORD_932,CUST_332,3027.81,2026-06-08,shipped
ORD_933,CUST_991,4619.31,2026-06-29,delivered
ORD_934,CUST_762,312.21,2026-03-16,refunded
ORD_935,CUST_300,1248.65,2025-10-16,pending
ORD_936,CUST_316,1312.33,2025-09-15,pending
ORD_937,CUST_40,3261.66,2026-01-26,delivered
ORD_938,CUST_487,3881.23,2025-03-27,cancelled
ORD_939,CUST_579,793.32,2025-10-20,delivered
ORD_940,CUST_121,4685.15,2024-08-19,shipped
ORD_941,CUST_734,3036.65,2025-11-07,refunded
ORD_942,CUST_142,1620.79,2025-12-13,pending
ORD_943,CUST_899,1639.42,2025-08-02,shipped
ORD_944,CUST_333,4160.7,2026-05-07,pending
ORD_945,CUST_654,2176.96,2025-08-27,shipped
ORD_946,CUST_345,3069.28,2024-09-10,delivered
ORD_947,CUST_342,2832.43,2025-11-03,refunded
ORD_948,CUST_68,3616.66,2024-12-16,cancelled
ORD_949,CUST_76,4635.47,2024-12-11,pending
ORD_950,CUST_546,825.27,2025-02-16,pending
ORD_951,CUST_783,1807.98,2025-04-10,pending
ORD_952,CUST_433,1724.43,2024-09-04,cancelled
ORD_953,CUST_569,320.13,2024-11-14,cancelled
ORD_954,CUST_722,783.37,2024-12-01,shipped
ORD_955,CUST_470,803.71,2024-08-07,shipped
ORD_956,CUST_68,3227.35,2025-04-08,pending
ORD_957,CUST_669,4216.04,2026-01-24,pending
ORD_958,CUST_54,1102.81,2024-07-27,shipped
ORD_959,CUST_523,1604.1,2025-01-19,cancelled
ORD_960,CUST_30,2556.13,2025-09-13,pending
ORD_961,CUST_696,3576.56,2026-05-07,pending
ORD_962,CUST_52,1008.62,2025-01-09,shipped
ORD_963,CUST_607,2462.41,2025-11-01,pending
ORD_964,CUST_606,4409.42,2026-08-02,shipped
ORD_965,CUST_417,1071.76,2025-04-08,refunded
ORD_966,CUST_299,1335.58,2025-11-21,cancelled
ORD_967,CUST_174,4175.76,2025-05-20,delivered
ORD_968,CUST_211,1642.02,2025-08-27,pending
ORD_969,CUST_677,1434.05,2024-10-07,refunded
ORD_970,CUST_1001,3260.53,2026-03-29,cancelled
ORD_971,CUST_220,932.31,2025-08-25,pending
ORD_972,CUST_771,4666.09,2025-05-23,refunded
ORD_973,CUST_764,3738.89,2026-05-23,shipped
ORD_974,CUST_918,2970.36,2025-07-11,cancelled
ORD_975,CUST_66,3242.67,2024-05-03,delivered
ORD_976,CUST_233,2560.39,2026-03-24,shipped
ORD_977,CUST_860,912.79,2025-12-23,cancelled
ORD_978,CUST_980,3602.51,2026-08-26,cancelled
ORD_979,CUST_411,3013.05,2025-08-29,cancelled
ORD_980,CUST_585,2987.73,2026-08-01,shipped
ORD_981,CUST_90,3085.69,2024-03-04,pending
ORD_982,CUST_645,259.64,2024-10-19,pending
ORD_983,CUST_321,2230.85,2026-11-28,shipped
ORD_984,CUST_110,277.15,2025-11-21,shipped
ORD_985,CUST_1005,2121.6,2024-09-24,delivered
ORD_986,CUST_438,3271.59,2024-07-15,pending
ORD_987,CUST_931,609.18,2025-01-09,cancelled
ORD_988,CUST_963,4661.91,2024-04-05,pending
ORD_989,CUST_912,4655.9,2026-05-24,pending
ORD_990,CUST_126,439.62,2026-01-31,refunded
ORD_991,CUST_722,2791.65,2026-03-24,refunded
ORD_992,CUST_502,325.79,2024-12-16,shipped
ORD_993,CUST_77,1993.72,2026-06-29,pending
ORD_994,CUST_520,2168.11,2025-06-08,shipped
ORD_995,CUST_1007,76.21,2025-01-27,pending
ORD_996,CUST_993,3849.97,2025-01-26,delivered
ORD_997,CUST_747,2401.06,2026-03-24,delivered
ORD_998,CUST_997,4361.24,2024-07-25,cancelled
ORD_999,CUST_840,19.72,2025-12-03,refunded
ORD_1000,CUST_866,4286.42,2024-12-13,cancelled
